Principal;TimeStamp;Rule;Support;Confidence;Lift;Count;
30223033000161;201903;"{28089897000190,31267938000104} => {30223033000161}";0,0103338632750397;1;4,23569023569024;26;
30223033000161;201903;"{26536443000195,31267938000104} => {30223033000161}";0,0123211446740859;1;4,23569023569024;31;
30223033000161;201903;"{26148145000128,30359598000170} => {30223033000161}";0,0103338632750397;1;4,23569023569024;26;
30223033000161;201903;"{18596838000155,26148145000128} => {30223033000161}";0,0111287758346582;1;4,23569023569024;28;
30223033000161;201903;"{28089897000190,30359598000170} => {30223033000161}";0,0123211446740859;1;4,23569023569024;31;
30223033000161;201904;"{26370027000160} => {30223033000161}";0,011569267279739;1;4,15147783251231;39;
30223033000161;201904;"{22465576000167} => {30223033000161}";0,010679323642836;1;4,15147783251231;36;
30223033000161;201904;"{23534848000104,30814518000120} => {30223033000161}";0,0109759715218036;1;4,15147783251231;37;
30223033000161;201904;"{5207424000145,10733208000173} => {30223033000161}";0,0112726194007713;1;4,15147783251231;38;
30223033000161;201904;"{15130732000173,26889274000177} => {30223033000161}";0,0133491545535449;1;4,15147783251231;45;
30223033000161;201904;"{15130732000173,30814518000120} => {30223033000161}";0,0121625630376743;1;4,15147783251231;41;
30223033000161;201904;"{24005316000134,26889274000177} => {30223033000161}";0,0103826757638683;1;4,15147783251231;35;
30223033000161;201904;"{12464710000151,20204978000182} => {30223033000161}";0,0118659151587066;1;4,15147783251231;40;
30223033000161;201904;"{26536443000195,30814518000120} => {30223033000161}";0,0151290418273509;1;4,15147783251231;51;
30223033000161;201904;"{12464710000151,30814518000120} => {30223033000161}";0,0160189854642539;1;4,15147783251231;54;
30223033000161;201905;"{10325010000150} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{8238866000147} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{46061446000127} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{30327469000109} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{24252228000137} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{20313741000130} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{778283000105} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
26240632000116;201905;"{28820255000110} => {26240632000116}";0,0130890052356021;1;54,5714285714286;5;
30223033000161;201905;"{24405818000152} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{11807975000142} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{28938421000187} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{26525336000161} => {30223033000161}";0,0130890052356021;1;4,02105263157895;5;
59403410000126;201905;"{3714485000173} => {59403410000126}";0,0104712041884817;1;63,6666666666667;4;
30223033000161;201905;"{32835739000100} => {30223033000161}";0,0130890052356021;1;4,02105263157895;5;
19026964000137;201905;"{13440815000133} => {19026964000137}";0,0104712041884817;1;54,5714285714286;4;
30223033000161;201905;"{32734512000178} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
10493969000103;201905;"{16970999000131} => {10493969000103}";0,0104712041884817;1;42,4444444444444;4;
30223033000161;201905;"{26700470000151} => {30223033000161}";0,0130890052356021;1;4,02105263157895;5;
23864942000113;201905;"{11563145000117} => {23864942000113}";0,0104712041884817;1;76,4;4;
10493969000103;201905;"{11563145000117} => {10493969000103}";0,0104712041884817;1;42,4444444444444;4;
44734671000151;201905;"{60665981000975} => {44734671000151}";0,0130890052356021;1;38,2;5;
30223033000161;201905;"{7453141000109} => {30223033000161}";0,0157068062827225;1;4,02105263157895;6;
30223033000161;201905;"{31033121000163} => {30223033000161}";0,0157068062827225;1;4,02105263157895;6;
30223033000161;201905;"{28215698000181} => {30223033000161}";0,0130890052356021;1;4,02105263157895;5;
65529489000139;201905;"{21775627000194} => {65529489000139}";0,0104712041884817;1;76,4;4;
30223033000161;201905;"{21775627000194} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{2672091000137} => {30223033000161}";0,0130890052356021;1;4,02105263157895;5;
30223033000161;201905;"{18266878000139} => {30223033000161}";0,0130890052356021;1;4,02105263157895;5;
30223033000161;201905;"{29249747000160} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{11662810000120} => {30223033000161}";0,0183246073298429;1;4,02105263157895;7;
10493969000103;201905;"{4301884000175} => {10493969000103}";0,0130890052356021;1;42,4444444444444;5;
16103634000100;201905;"{22465576000167} => {16103634000100}";0,0104712041884817;1;47,75;4;
10733208000173;201905;"{22465576000167} => {10733208000173}";0,0104712041884817;1;47,75;4;
30223033000161;201905;"{22465576000167} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{12946183000111} => {30223033000161}";0,0183246073298429;1;4,02105263157895;7;
30223033000161;201905;"{16973809000130} => {30223033000161}";0,0130890052356021;1;4,02105263157895;5;
30223033000161;201905;"{22891456000121} => {30223033000161}";0,0209424083769634;1;4,02105263157895;8;
30223033000161;201905;"{65529489000139} => {30223033000161}";0,0130890052356021;1;4,02105263157895;5;
30223033000161;201905;"{4695665000118} => {30223033000161}";0,0157068062827225;1;4,02105263157895;6;
12433700000159;201905;"{9269451000101} => {12433700000159}";0,0104712041884817;1;95,5;4;
61523940000150;201905;"{9269451000101} => {61523940000150}";0,0104712041884817;1;54,5714285714286;4;
61523940000150;201905;"{12433700000159} => {61523940000150}";0,0104712041884817;1;54,5714285714286;4;
29136844000146;201905;"{14272952000179} => {29136844000146}";0,0183246073298429;1;54,5714285714286;7;
14272952000179;201905;"{29136844000146} => {14272952000179}";0,0183246073298429;1;54,5714285714286;7;
30223033000161;201905;"{29003455000142} => {30223033000161}";0,0209424083769634;1;4,02105263157895;8;
30223033000161;201905;"{31267938000104} => {30223033000161}";0,0209424083769634;1;4,02105263157895;8;
10493969000103;201905;"{1402400000196} => {10493969000103}";0,0157068062827225;1;42,4444444444444;6;
29804579000127;201905;"{27390044000121} => {29804579000127}";0,0104712041884817;1;76,4;4;
18707234000139;201905;"{9043182000152} => {18707234000139}";0,0157068062827225;1;34,7272727272727;6;
44734671000151;201905;"{81706251000198} => {44734671000151}";0,0183246073298429;1;38,2;7;
30223033000161;201905;"{23288594000183} => {30223033000161}";0,0235602094240838;1;4,02105263157895;9;
17805370000107;201905;"{21693614000176} => {17805370000107}";0,0104712041884817;1;76,4;4;
30223033000161;201905;"{16103634000100} => {30223033000161}";0,0209424083769634;1;4,02105263157895;8;
20772716000114;201905;"{30019250000134} => {20772716000114}";0,0130890052356021;1;76,4;5;
30019250000134;201905;"{20772716000114} => {30019250000134}";0,0130890052356021;1;76,4;5;
17805370000107;201905;"{7045994000101} => {17805370000107}";0,0104712041884817;1;76,4;4;
26469541000157;201905;"{14784795000180} => {26469541000157}";0,0104712041884817;1;42,4444444444444;4;
27184259000196;201905;"{14784795000180} => {27184259000196}";0,0104712041884817;1;34,7272727272727;4;
14517117000151;201905;"{14784795000180} => {14517117000151}";0,0104712041884817;1;20,1052631578947;4;
26469541000157;201905;"{10943936000100} => {26469541000157}";0,0130890052356021;1;42,4444444444444;5;
30223033000161;201905;"{30773398000160} => {30223033000161}";0,0261780104712042;1;4,02105263157895;10;
20483193000196;201905;"{27518373000105} => {20483193000196}";0,0130890052356021;1;16,6086956521739;5;
19571002000169;201905;"{27135411000140} => {19571002000169}";0,0130890052356021;1;42,4444444444444;5;
14517117000151;201905;"{27135411000140} => {14517117000151}";0,0130890052356021;1;20,1052631578947;5;
16628132000100;201905;"{22883543000137} => {16628132000100}";0,0104712041884817;1;63,6666666666667;4;
11980040000163;201905;"{19190832000146} => {11980040000163}";0,0104712041884817;1;63,6666666666667;4;
30223033000161;201905;"{15130732000173} => {30223033000161}";0,031413612565445;1;4,02105263157895;12;
30223033000161;201905;"{24136684000111} => {30223033000161}";0,031413612565445;1;4,02105263157895;12;
30223033000161;201905;"{10733208000173} => {30223033000161}";0,0209424083769634;1;4,02105263157895;8;
82641325002161;201905;"{12040718000190} => {82641325002161}";0,0104712041884817;1;76,4;4;
30223033000161;201905;"{31791509000123} => {30223033000161}";0,0261780104712042;1;4,02105263157895;10;
11980040000163;201905;"{9295682000181} => {11980040000163}";0,0130890052356021;1;63,6666666666667;5;
11877124000176;201905;"{2881877000164} => {11877124000176}";0,0104712041884817;1;63,6666666666667;4;
20483193000196;201905;"{5255236000192} => {20483193000196}";0,0104712041884817;1;16,6086956521739;4;
30223033000161;201905;"{23534848000104} => {30223033000161}";0,0366492146596859;1;4,02105263157895;14;
18680580000170;201905;"{21128750000113} => {18680580000170}";0,0130890052356021;1;76,4;5;
21128750000113;201905;"{18680580000170} => {21128750000113}";0,0130890052356021;1;76,4;5;
11099588000107;201905;"{21128750000113} => {11099588000107}";0,0130890052356021;1;47,75;5;
30223033000161;201905;"{27520617000194} => {30223033000161}";0,0366492146596859;1;4,02105263157895;14;
11099588000107;201905;"{18680580000170} => {11099588000107}";0,0130890052356021;1;47,75;5;
92823764000103;201905;"{12991409000104} => {92823764000103}";0,0104712041884817;1;76,4;4;
18166571000166;201905;"{12991409000104} => {18166571000166}";0,0104712041884817;1;63,6666666666667;4;
20483193000196;201905;"{12991409000104} => {20483193000196}";0,0104712041884817;1;16,6086956521739;4;
30223033000161;201905;"{9538374000130} => {30223033000161}";0,0471204188481675;1;4,02105263157895;18;
20483193000196;201905;"{503644000100} => {20483193000196}";0,0130890052356021;1;16,6086956521739;5;
18166571000166;201905;"{21548780000189} => {18166571000166}";0,0104712041884817;1;63,6666666666667;4;
27210985000136;201905;"{21548780000189} => {27210985000136}";0,0104712041884817;1;63,6666666666667;4;
20483193000196;201905;"{21548780000189} => {20483193000196}";0,0104712041884817;1;16,6086956521739;4;
11163447000106;201905;"{1424128000145} => {11163447000106}";0,0209424083769634;1;42,4444444444444;8;
10715575000144;201905;"{32183517000150} => {10715575000144}";0,0104712041884817;1;63,6666666666667;4;
32314972000147;201905;"{27893706000186} => {32314972000147}";0,0130890052356021;1;29,3846153846154;5;
18166571000166;201905;"{5258798000190} => {18166571000166}";0,0130890052356021;1;63,6666666666667;5;
27210985000136;201905;"{5258798000190} => {27210985000136}";0,0130890052356021;1;63,6666666666667;5;
20483193000196;201905;"{5258798000190} => {20483193000196}";0,0130890052356021;1;16,6086956521739;5;
20483193000196;201905;"{30834830000185} => {20483193000196}";0,0157068062827225;1;16,6086956521739;6;
20483193000196;201905;"{18166571000166} => {20483193000196}";0,0157068062827225;1;16,6086956521739;6;
20483193000196;201905;"{9473928000168} => {20483193000196}";0,0157068062827225;1;16,6086956521739;6;
20483193000196;201905;"{27210985000136} => {20483193000196}";0,0157068062827225;1;16,6086956521739;6;
30223033000161;201905;"{28089897000190} => {30223033000161}";0,0916230366492147;1;4,02105263157895;35;
30223033000161;201905;"{20313741000130,30814518000120} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
26240632000116;201905;"{9222369000113,28820255000110} => {26240632000116}";0,0104712041884817;1;54,5714285714286;4;
30223033000161;201905;"{26889274000177,31422703000131} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
10493969000103;201905;"{11563145000117,23864942000113} => {10493969000103}";0,0104712041884817;1;42,4444444444444;4;
23864942000113;201905;"{10493969000103,11563145000117} => {23864942000113}";0,0104712041884817;1;76,4;4;
11563145000117;201905;"{10493969000103,23864942000113} => {11563145000117}";0,0104712041884817;1;95,5;4;
44734671000151;201905;"{60665981000975,81706251000198} => {44734671000151}";0,0104712041884817;1;38,2;4;
30223033000161;201905;"{7453141000109,30814518000120} => {30223033000161}";0,0130890052356021;1;4,02105263157895;5;
30223033000161;201905;"{7453141000109,28089897000190} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{30814518000120,31033121000163} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{26889274000177,31033121000163} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{28089897000190,28215698000181} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
65529489000139;201905;"{21775627000194,28089897000190} => {65529489000139}";0,0104712041884817;1;76,4;4;
65529489000139;201905;"{5207424000145,21775627000194} => {65529489000139}";0,0104712041884817;1;76,4;4;
30223033000161;201905;"{21775627000194,65529489000139} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
65529489000139;201905;"{21775627000194,30223033000161} => {65529489000139}";0,0104712041884817;1;76,4;4;
30223033000161;201905;"{21775627000194,28089897000190} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{5207424000145,21775627000194} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{2672091000137,28089897000190} => {30223033000161}";0,0130890052356021;1;4,02105263157895;5;
30223033000161;201905;"{28089897000190,29249747000160} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{11662810000120,30814518000120} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{11662810000120,28089897000190} => {30223033000161}";0,0157068062827225;1;4,02105263157895;6;
10493969000103;201905;"{4301884000175,7484373000124} => {10493969000103}";0,0104712041884817;1;42,4444444444444;4;
10493969000103;201905;"{4301884000175,81706251000198} => {10493969000103}";0,0104712041884817;1;42,4444444444444;4;
44734671000151;201905;"{4301884000175,81706251000198} => {44734671000151}";0,0104712041884817;1;38,2;4;
81706251000198;201905;"{4301884000175,44734671000151} => {81706251000198}";0,0104712041884817;1;54,5714285714286;4;
10493969000103;201905;"{4301884000175,44734671000151} => {10493969000103}";0,0104712041884817;1;42,4444444444444;4;
10733208000173;201905;"{16103634000100,22465576000167} => {10733208000173}";0,0104712041884817;1;47,75;4;
16103634000100;201905;"{10733208000173,22465576000167} => {16103634000100}";0,0104712041884817;1;47,75;4;
30223033000161;201905;"{16103634000100,22465576000167} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
16103634000100;201905;"{22465576000167,30223033000161} => {16103634000100}";0,0104712041884817;1;47,75;4;
30223033000161;201905;"{10733208000173,22465576000167} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
10733208000173;201905;"{22465576000167,30223033000161} => {10733208000173}";0,0104712041884817;1;47,75;4;
30223033000161;201905;"{9390038000192,16973809000130} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
16973809000130;201905;"{9390038000192,30223033000161} => {16973809000130}";0,0104712041884817;1;76,4;4;
10733208000173;201905;"{5207424000145,16973809000130} => {10733208000173}";0,0104712041884817;1;47,75;4;
30223033000161;201905;"{10733208000173,16973809000130} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{16973809000130,28089897000190} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{5207424000145,16973809000130} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
10493969000103;201905;"{5106015000152,8778201000126} => {10493969000103}";0,0104712041884817;1;42,4444444444444;4;
30223033000161;201905;"{18596838000155,22891456000121} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{22891456000121,26148145000128} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{16103634000100,65529489000139} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{10733208000173,65529489000139} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{28089897000190,65529489000139} => {30223033000161}";0,0130890052356021;1;4,02105263157895;5;
30223033000161;201905;"{5207424000145,65529489000139} => {30223033000161}";0,0130890052356021;1;4,02105263157895;5;
30223033000161;201905;"{4695665000118,23534848000104} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{4695665000118,30366407000106} => {30223033000161}";0,0130890052356021;1;4,02105263157895;5;
30223033000161;201905;"{4695665000118,30814518000120} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{4695665000118,28089897000190} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{4695665000118,5207424000145} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{18726344000148,28089897000190} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{7259386000108,28089897000190} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
61523940000150;201905;"{9269451000101,12433700000159} => {61523940000150}";0,0104712041884817;1;54,5714285714286;4;
12433700000159;201905;"{9269451000101,61523940000150} => {12433700000159}";0,0104712041884817;1;95,5;4;
30223033000161;201905;"{23392458000139,28089897000190} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{30773398000160,32319078000160} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{11407453000153,23288594000183} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{11407453000153,24136684000111} => {30223033000161}";0,0157068062827225;1;4,02105263157895;6;
30223033000161;201905;"{11407453000153,28089897000190} => {30223033000161}";0,0130890052356021;1;4,02105263157895;5;
30223033000161;201905;"{26536443000195,29003455000142} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{23534848000104,29003455000142} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{28089897000190,29003455000142} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{12464710000151,31267938000104} => {30223033000161}";0,0130890052356021;1;4,02105263157895;5;
30223033000161;201905;"{30814518000120,31267938000104} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{28089897000190,31267938000104} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
10493969000103;201905;"{7484373000124,81706251000198} => {10493969000103}";0,0104712041884817;1;42,4444444444444;4;
44734671000151;201905;"{7484373000124,81706251000198} => {44734671000151}";0,0104712041884817;1;38,2;4;
10493969000103;201905;"{7484373000124,8778201000126} => {10493969000103}";0,0104712041884817;1;42,4444444444444;4;
10493969000103;201905;"{1402400000196,81706251000198} => {10493969000103}";0,0130890052356021;1;42,4444444444444;5;
44734671000151;201905;"{1402400000196,81706251000198} => {44734671000151}";0,0130890052356021;1;38,2;5;
81706251000198;201905;"{1402400000196,44734671000151} => {81706251000198}";0,0130890052356021;1;54,5714285714286;5;
10493969000103;201905;"{1402400000196,44734671000151} => {10493969000103}";0,0130890052356021;1;42,4444444444444;5;
30223033000161;201905;"{19892558000157,26536443000195} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{19892558000157,28089897000190} => {30223033000161}";0,0157068062827225;1;4,02105263157895;6;
30223033000161;201905;"{18155126000109,28089897000190} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{16675651000111,28089897000190} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{17881571000185,28089897000190} => {30223033000161}";0,0130890052356021;1;4,02105263157895;5;
44734671000151;201905;"{8676370000155,81706251000198} => {44734671000151}";0,0104712041884817;1;38,2;4;
23312871000146;201905;"{8676370000155,10493969000103} => {23312871000146}";0,0104712041884817;1;34,7272727272727;4;
10493969000103;201905;"{8778201000126,81706251000198} => {10493969000103}";0,0104712041884817;1;42,4444444444444;4;
44734671000151;201905;"{8778201000126,81706251000198} => {44734671000151}";0,0104712041884817;1;38,2;4;
81706251000198;201905;"{8778201000126,44734671000151} => {81706251000198}";0,0104712041884817;1;54,5714285714286;4;
44734671000151;201905;"{10493969000103,81706251000198} => {44734671000151}";0,0157068062827225;1;38,2;6;
81706251000198;201905;"{10493969000103,44734671000151} => {81706251000198}";0,0157068062827225;1;54,5714285714286;6;
30223033000161;201905;"{23288594000183,31791509000123} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{23288594000183,27520617000194} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{9538374000130,23288594000183} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{23288594000183,30814518000120} => {30223033000161}";0,0157068062827225;1;4,02105263157895;6;
30223033000161;201905;"{23288594000183,26889274000177} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{23288594000183,28089897000190} => {30223033000161}";0,0130890052356021;1;4,02105263157895;5;
30223033000161;201905;"{20473312000120,27520617000194} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
27520617000194;201905;"{20473312000120,30223033000161} => {27520617000194}";0,0104712041884817;1;27,2857142857143;4;
26889274000177;201905;"{27030815000170,30366407000106} => {26889274000177}";0,0104712041884817;1;11,2352941176471;4;
30223033000161;201905;"{27030815000170,30366407000106} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{26889274000177,27030815000170} => {30223033000161}";0,0130890052356021;1;4,02105263157895;5;
30223033000161;201905;"{27030815000170,28089897000190} => {30223033000161}";0,0130890052356021;1;4,02105263157895;5;
30223033000161;201905;"{17526067000167,27520617000194} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
11399787000122;201905;"{6234467000182,11077741000197} => {11399787000122}";0,0104712041884817;1;95,5;4;
30223033000161;201905;"{10733208000173,16103634000100} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{16103634000100,30359598000170} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{16103634000100,30366407000106} => {30223033000161}";0,0130890052356021;1;4,02105263157895;5;
30223033000161;201905;"{16103634000100,32314972000147} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{16103634000100,26889274000177} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{16103634000100,28089897000190} => {30223033000161}";0,0157068062827225;1;4,02105263157895;6;
30223033000161;201905;"{5207424000145,16103634000100} => {30223033000161}";0,0130890052356021;1;4,02105263157895;5;
30223033000161;201905;"{30773398000160,33267997000108} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{15130732000173,33267997000108} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{20204978000182,33267997000108} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{30814518000120,33267997000108} => {30223033000161}";0,0183246073298429;1;4,02105263157895;7;
30223033000161;201905;"{28089897000190,33267997000108} => {30223033000161}";0,0157068062827225;1;4,02105263157895;6;
30223033000161;201905;"{11277643000101,28089897000190} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
27184259000196;201905;"{14784795000180,26469541000157} => {27184259000196}";0,0104712041884817;1;34,7272727272727;4;
26469541000157;201905;"{14784795000180,27184259000196} => {26469541000157}";0,0104712041884817;1;42,4444444444444;4;
26469541000157;201905;"{8772301000145,14784795000180} => {26469541000157}";0,0104712041884817;1;42,4444444444444;4;
14517117000151;201905;"{14784795000180,26469541000157} => {14517117000151}";0,0104712041884817;1;20,1052631578947;4;
26469541000157;201905;"{14517117000151,14784795000180} => {26469541000157}";0,0104712041884817;1;42,4444444444444;4;
27184259000196;201905;"{8772301000145,14784795000180} => {27184259000196}";0,0104712041884817;1;34,7272727272727;4;
14517117000151;201905;"{14784795000180,27184259000196} => {14517117000151}";0,0104712041884817;1;20,1052631578947;4;
27184259000196;201905;"{14517117000151,14784795000180} => {27184259000196}";0,0104712041884817;1;34,7272727272727;4;
14517117000151;201905;"{8772301000145,14784795000180} => {14517117000151}";0,0104712041884817;1;20,1052631578947;4;
26469541000157;201905;"{8658622000113,10943936000100} => {26469541000157}";0,0104712041884817;1;42,4444444444444;4;
26469541000157;201905;"{10943936000100,19571002000169} => {26469541000157}";0,0104712041884817;1;42,4444444444444;4;
14517117000151;201905;"{10943936000100,19571002000169} => {14517117000151}";0,0104712041884817;1;20,1052631578947;4;
19571002000169;201905;"{10943936000100,14517117000151} => {19571002000169}";0,0104712041884817;1;42,4444444444444;4;
26469541000157;201905;"{8772301000145,10943936000100} => {26469541000157}";0,0104712041884817;1;42,4444444444444;4;
26469541000157;201905;"{10943936000100,14517117000151} => {26469541000157}";0,0104712041884817;1;42,4444444444444;4;
10493969000103;201905;"{8778201000126,44734671000151} => {10493969000103}";0,0104712041884817;1;42,4444444444444;4;
30223033000161;201905;"{23534848000104,30773398000160} => {30223033000161}";0,0157068062827225;1;4,02105263157895;6;
30223033000161;201905;"{30366407000106,30773398000160} => {30223033000161}";0,0130890052356021;1;4,02105263157895;5;
30223033000161;201905;"{30773398000160,30814518000120} => {30223033000161}";0,0130890052356021;1;4,02105263157895;5;
30223033000161;201905;"{28089897000190,30773398000160} => {30223033000161}";0,0157068062827225;1;4,02105263157895;6;
30223033000161;201905;"{5207424000145,30773398000160} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{29613986000157,30366407000106} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{28089897000190,29613986000157} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
27184259000196;201905;"{18707234000139,27518373000105} => {27184259000196}";0,0104712041884817;1;34,7272727272727;4;
18707234000139;201905;"{27184259000196,27518373000105} => {18707234000139}";0,0104712041884817;1;34,7272727272727;4;
20483193000196;201905;"{18707234000139,27518373000105} => {20483193000196}";0,0104712041884817;1;16,6086956521739;4;
27518373000105;201905;"{18707234000139,20483193000196} => {27518373000105}";0,0104712041884817;1;76,4;4;
20483193000196;201905;"{27184259000196,27518373000105} => {20483193000196}";0,0104712041884817;1;16,6086956521739;4;
27518373000105;201905;"{20483193000196,27184259000196} => {27518373000105}";0,0104712041884817;1;76,4;4;
20483193000196;201905;"{8772301000145,27518373000105} => {20483193000196}";0,0104712041884817;1;16,6086956521739;4;
19571002000169;201905;"{8235765000112,27135411000140} => {19571002000169}";0,0104712041884817;1;42,4444444444444;4;
26469541000157;201905;"{8235765000112,27135411000140} => {26469541000157}";0,0104712041884817;1;42,4444444444444;4;
14517117000151;201905;"{8235765000112,27135411000140} => {14517117000151}";0,0104712041884817;1;20,1052631578947;4;
19571002000169;201905;"{26469541000157,27135411000140} => {19571002000169}";0,0104712041884817;1;42,4444444444444;4;
19571002000169;201905;"{8772301000145,27135411000140} => {19571002000169}";0,0104712041884817;1;42,4444444444444;4;
14517117000151;201905;"{19571002000169,27135411000140} => {14517117000151}";0,0130890052356021;1;20,1052631578947;5;
19571002000169;201905;"{14517117000151,27135411000140} => {19571002000169}";0,0130890052356021;1;42,4444444444444;5;
14517117000151;201905;"{26469541000157,27135411000140} => {14517117000151}";0,0104712041884817;1;20,1052631578947;4;
14517117000151;201905;"{8772301000145,27135411000140} => {14517117000151}";0,0104712041884817;1;20,1052631578947;4;
26469541000157;201905;"{8235765000112,19571002000169} => {26469541000157}";0,0104712041884817;1;42,4444444444444;4;
19571002000169;201905;"{8235765000112,26469541000157} => {19571002000169}";0,0104712041884817;1;42,4444444444444;4;
14517117000151;201905;"{8235765000112,19571002000169} => {14517117000151}";0,0104712041884817;1;20,1052631578947;4;
19571002000169;201905;"{8235765000112,14517117000151} => {19571002000169}";0,0104712041884817;1;42,4444444444444;4;
14517117000151;201905;"{8235765000112,26469541000157} => {14517117000151}";0,0104712041884817;1;20,1052631578947;4;
26469541000157;201905;"{8235765000112,14517117000151} => {26469541000157}";0,0104712041884817;1;42,4444444444444;4;
11980040000163;201905;"{9295682000181,19190832000146} => {11980040000163}";0,0104712041884817;1;63,6666666666667;4;
19190832000146;201905;"{9295682000181,11077741000197} => {19190832000146}";0,0104712041884817;1;95,5;4;
